response_time,availability,throughput,successability,reliability,compliance,best_practices,latency,documentation,service_name,wsdl_address,service_classification,service_class_name
495.0,97,9.2,99,73,100,84,10.0,32,restrictService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/restrict.wsdl,1,Platinum
256.39,85,5.1,86,53,89,66,77.13,10,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/services/edit.entret?wsdl,4,Bronze
182.25,67,9.7,67,67,67,85,46.5,7,RenderServer3D,http://ws.xara.com/graphicrender/render3d.wsdl,4,Bronze
399.75,56,5.0,57,67,89,72,85.75,36,L9C_BC,http://igsee.l9c.org/soap.php?wsdl,4,Bronze
248.6,91,2.7,97,73,100,84,44.4,10,ehmmemitService,http://www.ebi.ac.uk/soaplab/emboss4/services/hmm.ehmmemit.derived?wsdl,2,Gold
419.6,92,10.8,97,73,100,84,9.6,38,consService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/cons.wsdl,1,Platinum
1147.3,27,3.2,28,60,78,79,1.91,1,IACHSOAPservice,http://tstsvr.achworks.com/testexec/achtstsoapbz.tss/wsdl/IACHSOAP,4,Bronze
131.57,80,2.3,80,53,67,76,6.5,10,Interop,http://mssoapinterop.org/stk/LoggedInteropTyped.wsdl,4,Bronze
413.09,8,5.4,9,60,89,69,10.11,36,soap4buildwsdl,http://www.4build.com/4build_test1/psoap/soap4buildwsdl.php?wsdl,4,Bronze
845.18,11,2.7,11,67,89,82,655.66,86,PartnerServices,http://etourist.b-es.de/services/partnerservices.asmx?wsdl,4,Bronze
53.0,83,14.5,84,73,100,84,2.0,7,ExceptionCollectionService,http://www.exceptioncollection.com/ExceptionCollectionService.asmx?wsdl,2,Gold
170.0,85,3.1,95,60,100,79,48.25,87,CaptchaService,http://ws.strikeiron.com/textdisguise/CaptchaService?WSDL,1,Platinum
112.83,98,4.1,100,73,100,84,45.16,33,Files,http://ws.acrosscommunications.com/Files.asmx?wsdl,1,Platinum
196.83,75,1.1,75,73,78,84,36.16,96,CodiceFiscale,http://webservices.dotnethell.it/codicefiscale.asmx?wsdl,2,Gold
133.5,90,5.4,97,73,100,80,20.0,59,Pickup,http://www.saiasecure.com/webservice/pickup/soap.asmx?wsdl,1,Platinum
67.0,86,41.0,95,73,100,84,5.0,3,StockQuoteServiceService,http://piv-login2.osc.edu/axis/services/stock-wss-01?wsdl,1,Platinum
213.0,100,1.3,100,58,100,75,8.6,38,isochoreService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/isochore.wsdl,2,Gold
4207.5,92,1.1,92,80,89,83,3881.25,11,WSDLInteropTestDocLitService,http://soapclient.com/interop/doclitparam.wsdl,4,Bronze
239.22,85,7.7,86,53,89,66,53.22,12,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/information.whichdb?wsdl,4,Bronze
230.89,79,11.0,79,60,89,69,4.11,9,JoeGustavServerService,http://85.10.210.46:8989/joegustav/services/JoeGustavServer?wsdl,4,Bronze
141.33,94,6.9,98,73,78,84,7.33,10,GoogleSearchService,http://soapclient.com/xml/googleSearch.wsdl,3,Silver
98.4,93,18.9,98,73,78,62,23.8,39,fandgSubscriptionWS,http://www.fairwaysandgreens.com/ws/fandgsubscriptionws.asmx?wsdl,2,Gold
176.67,96,3.5,99,60,100,79,61.34,82,Hill,http://ws.strikeiron.com/Quisque/Hill?WSDL,1,Platinum
438.78,89,8.4,96,67,78,77,0.67,95,XigniteMetals,http://services.xignite.com/xmetals.asmx?wsdl,1,Platinum
85.25,78,9.2,78,73,89,84,3.5,89,UtilityService,http://www.fmnsoft.com/UtilityService.asmx?wsdl,1,Platinum
97.4,51,3.3,52,42,78,62,2.0,9,BuchungService,http://www.ibr.cs.tu-bs.de/users/fischer/ws-buch/beispiele/11/b2b.org/buchung.wsdl,4,Bronze
126.83,100,15.7,100,67,78,77,1.0,93,XigniteTools,http://xignite19.xignite.com/xTools.asmx?wsdl,1,Platinum
116.33,46,9.2,46,83,89,91,4.83,2,DistanceService,http://webservices.imacination.com/distance/Distance.jws?wsdl,4,Bronze
368.0,61,1.0,62,53,89,66,202.82,63,Climate Data,http://arccf10.tor.ec.gc.ca/climate/functions/climatedata.cfc?wsdl,4,Bronze
225.87,25,6.1,26,67,89,72,22.0,31,sdm25,http://www.se-services.nl/lib/sdm25/sdm25.php?wsdl,4,Bronze
150.0,56,11.0,56,83,89,91,0.5,92,MultipleAlignment,http://projects.mi.fu-berlin.de/hobit/MultipleAlignment.wsdl,1,Platinum
4651.0,65,0.9,65,73,100,80,273.0,2,WS4lsqlService,http://standarder.oio.dk/ws4lsql.wsdl,4,Bronze
704.0,83,15.5,84,89,100,93,8.0,65,Demo,http://www.relevantum.fi/demot/soap/demo1-kello.wsdl,1,Platinum
2561.33,87,1.2,96,67,78,72,28.0,40,CashFlowPresentValues,http://www.webservicex.net/cashflow.asmx?WSDL,4,Bronze
217.05,91,7.3,91,67,100,77,28.0,3,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/2006-02-15/UK/AWSECommerceService.wsdl,3,Silver
144.8,91,18.8,97,73,78,62,27.2,88,USHolidayService,http://www.holidaywebservice.com/Holidays/US/USHolidayService.asmx?WSDL,1,Platinum
309.2,96,12.6,99,73,100,84,10.6,39,waterService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/water.wsdl,1,Platinum
114.83,89,18.5,96,73,100,80,31.66,66,Shipment,http://www.saiasecure.com/webservice/shipment/soap.asmx?wsdl,1,Platinum
190.17,73,2.6,74,73,89,80,19.67,61,ServicioGeocodificacion,http://www.geoservicios.com/V1.0/sgeo/sgeo.asmx?wsdl,2,Gold
227.0,92,15.0,97,73,100,84,6.6,34,megamergerService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/megamerger.wsdl,1,Platinum
220.6,96,1.3,99,73,100,84,6.2,39,garnierService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/garnier.wsdl,1,Platinum
167.0,85,24.6,95,73,100,84,2.0,5,Service1,http://www.milan.sk/WebService1/Service1.asmx?wsdl,1,Platinum
520.5,92,6.5,97,67,100,72,19.25,62,TerraService,http://terraserver-usa.com/terraservice.asmx?WSDL,2,Gold
410.75,78,8.4,79,73,89,84,3.75,9,Dilbert,http://www.gcomputer.net/webservices/dilbert.asmx?wsdl,3,Silver
535.0,78,0.2,79,53,89,66,191.8,7,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_motifs.emast?wsdl,4,Bronze
324.0,83,16.0,84,83,89,93,7.0,8,BankValSOAP,http://www.bankval.co.uk/BankValtranspose.wsdl,2,Gold
1730.0,72,2.0,72,67,89,72,245.5,9,GMPubSrvService,http://freemosp.51ditu.com/wsdl/GMPubSrv.wsdl,4,Bronze
215.6,89,1.5,96,73,100,84,11.8,38,helixturnhelixService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/helixturnhelix.wsdl,2,Gold
211.0,86,14.3,95,73,100,84,8.6,41,trimseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/trimseq.wsdl,1,Platinum
171.0,83,18.6,84,80,78,87,5.0,5,SearchCuroCustomerService,http://intnpp.post.ch/EPPWS-web-services/wsdl/EPPWSint.wsdl,2,Gold
223.83,92,10.8,97,53,89,66,39.74,6,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/utils_database_creation.domainnr?wsdl,4,Bronze
128.8,98,11.6,97,73,100,84,4.39,2,VTServiceProxy,http://www.verticaltruth.com/VTServiceProxy.asmx?WSDL,2,Gold
128.06,62,3.3,62,73,89,84,10.56,4,KBBEWebService,http://www.secretary.state.nc.us/KBBEWebService/KBBEWebService.asmx?wsdl,4,Bronze
187.2,96,2.0,99,60,100,74,51.8,87,Cesar,http://ws.strikeiron.com/Quisque/Caesar?WSDL,1,Platinum
259.6,97,0.9,99,67,100,82,59.2,1,cutseqService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.cutseq.derived?wsdl,3,Silver
158.2,87,15.5,95,73,78,62,6.2,32,DetailZbozi,http://www.atcomp.cz/webservices/DetailZbozi.asmx?WSDL,3,Silver
443.56,94,6.6,98,60,89,72,232.46,7,IWebAPIService,http://tbe.taleo.net/wsdl/WebAPI.wsdl,3,Silver
156.0,86,23.3,95,80,100,87,2.0,95,promotionService,http://interpressfact.net/webservices/promotionservice.asmx?WSDL,1,Platinum
306.0,90,12.6,96,73,100,84,7.0,35,matcherService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/matcher.wsdl,1,Platinum
209.0,94,14.8,98,73,100,80,24.5,33,Office,http://www.fborghi.it/Services/Office.asmx?wsdl,1,Platinum
724.0,85,13.1,95,50,89,72,2.0,8,TransportService,http://www.aimms.com/TransportService/ProxyRole.wsdl,4,Bronze
243.0,89,7.0,90,67,100,77,49.11,10,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/2005-07-26/UK/AWSECommerceService.wsdl,3,Silver
192.25,89,11.0,89,78,78,89,1.0,65,CalcService,http://services.roesweb.nl/Calc.wsdl,1,Platinum
84.0,95,22.4,99,50,89,77,1.0,2,GtsInterfacesService,http://www.myyellow.com/dynamic/services/content/ecommerce/etools/webservices/gtsimplbolpud.wsdl,3,Silver
387.0,83,22.6,84,83,89,91,1.0,4,ServicioSuma,http://petra.euitio.uniovi.es./~labra/ws/suma.php?wsdl,1,Platinum
232.0,85,12.8,95,78,78,91,5.0,12,PegsTourService,http://www.mail-archive.com/axis-c-dev@ws.apache.org/msg04871/durchstich.wsdl,2,Gold
79.0,83,22.7,84,50,89,80,4.0,7,ZtpInterfacesService,http://www.myyellow.com/dynamic/services/content/ecommerce/etools/webservices/ztpimpl.wsdl,3,Silver
84.25,90,16.3,97,67,78,72,42.0,35,ADQLTranslator,http://openskyquery.net/ADQLTranslator/ADQLTrans.asmx?wsdl,2,Gold
225.0,100,1.9,100,58,100,75,5.8,35,pepnetService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/pepnet.wsdl,2,Gold
246.4,100,1.9,100,67,100,82,42.8,1,oddcompService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_motifs.oddcomp.derived?wsdl,2,Gold
258.5,78,10.7,78,73,89,84,2.25,5,countryip,http://www.senzaspam.com/countryip.asmx?WSDL,3,Silver
635.86,86,6.8,95,80,100,86,3.72,2,Glide,http://www.service-now.com/demo/incident.do?WSDL,2,Gold
296.06,55,6.5,56,67,78,72,64.28,96,ServiceBilling,http://www.gama-system.com/webservices/servicebilling.asmx?wsdl,3,Silver
512.0,93,10.4,98,73,78,84,64.0,38,BarCode,http://www.webservicex.com/barcode.asmx?WSDL,2,Gold
107.0,87,1.9,95,73,89,62,58.33,93,CasUsers,http://galex.stsci.edu/casjobs/CasUsers.asmx?WSDL,2,Gold
368.5,85,3.7,95,67,78,82,19.0,9,WebServiceAuthenticator,http://webservices.seek.com.au/WebserviceAuthenticator.asmx?wsdl,3,Silver
154.0,90,23.9,97,73,78,80,9.0,9,SOAPSend,http://www.mxtelecom.com/uk/html/uk/tech/sms/xml/wapmx-sms.wsdl,2,Gold
155.0,100,28.1,100,67,89,72,8.0,59,sekeywordService,http://www.aspiringgeek.com/cfc/keyword/sekeyword.cfc?wsdl,1,Platinum
202.4,89,1.0,96,73,100,84,9.2,33,nthseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/nthseq.wsdl,2,Gold
242.0,87,2.8,95,73,100,84,6.2,39,psiphiService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/psiphi.wsdl,2,Gold
111.2,91,17.6,97,50,78,77,14.4,35,IDV,http://rnsdemo.rnsolutions.com/dcis/wsdl/BusinessServices/DataCollection/contracts/1.2/IDV.wsdl,3,Silver
120.83,64,5.4,65,73,89,75,69.16,2,BlastbtService,http://www.vbi.vt.edu/~pathport/services/wsdls/clusterblast.wsdl,4,Bronze
782.0,84,1.5,85,73,78,87,3.0,10,ReportReadingWS,http://rep.oio.dk/kmd.dk/energi/xml/wsdl/2005/07/05/ReportReadingWS.wsdl,3,Silver
137.22,96,1.6,99,73,100,84,75.0,36,ATMService,http://www.lyonsreg.com/webservices/atm/ATMService.asmx?wsdl,1,Platinum
154.0,98,14.0,99,73,100,80,3.0,4,BaseformService,http://wortschatz.uni-leipzig.de/axis/services/Baseform?wsdl,2,Gold
347.67,47,2.1,48,78,89,91,8.34,32,AOSIFWSService,http://www.aaiedu.hr/fws/fws.wsdl,4,Bronze
249.0,97,8.5,99,67,78,58,43.85,10,Fungus,http://www.indexfungorum.org/ixfwebservice/fungus.asmx?WSDL,4,Bronze
128.31,91,12.4,97,67,78,82,20.8,91,GBEAWHolidayDates,http://www.holidaywebservice.com/Holidays/GBEAW/Dates/GBEAWHolidayDates.asmx?WSDL,1,Platinum
172.0,98,6.1,99,73,78,84,1.0,37,GeoIPService,http://www.webservicex.com/geoipservice.asmx?WSDL,2,Gold
470.0,94,12.4,98,73,78,84,1.0,5,TorqueUnit,http://www.webservicex.net/ConvertTorque.asmx?WSDL,2,Gold
274.0,100,14.0,100,73,100,84,6.6,32,emowseService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/emowse.wsdl,1,Platinum
126.67,94,9.5,98,73,100,84,0.67,94,BagsOnNet,http://www.bagsonnet.com/Services/BagsOnNet.asmx?wsdl,1,Platinum
273.2,86,1.8,95,58,100,75,8.2,40,isochoreService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/isochore.wsdl,3,Silver
1122.0,51,3.3,51,73,78,84,1032.6,10,SQLDataInterop,http://www.soapclient.com/interop/InteropB.wsdl,4,Bronze
490.5,89,4.1,96,73,100,80,4.5,9,PeopleWS,http://people.epfl.ch/wsdl/PeopleWS.wsdl,2,Gold
390.2,91,11.0,97,58,100,75,8.6,41,danService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/dan.wsdl,2,Gold
1284.0,94,8.2,98,67,100,82,1236.0,5,BGTBoundaryGeocoder,http://www.bgtboundarygeocoder.state.pa.us/BGTBoundaryGeocoder/BGTBoundaryGeocoder.asmx?WSDL,3,Silver
510.0,100,13.9,100,73,100,80,1.0,3,XCShopService,http://www.xcshop.com/services/xcshopservice.asmx?wsdl,2,Gold
142.17,46,6.2,47,73,89,84,10.34,5,Euro42,http://www.ebob42.org/cgi-bin/Euro42.asmx?WSDL,4,Bronze
178.5,72,13.2,72,67,89,85,8.0,5,IPasswordservice,http://www.newcomer.de/WebServices/Password.dll/wsdl/IPassword,3,Silver
424.57,50,1.7,51,73,89,80,328.57,88,ZipCode,http://www.ripedev.com/webservices/ZipCode.asmx?WSDL,3,Silver
1845.5,72,5.0,72,83,89,91,3.5,1,CountryService,http://user.cs.tu-berlin.de/%7Ekarima/org/src/xml/Country.wsdl,3,Silver
635.42,32,0.3,33,33,78,59,370.75,3,SABLEThermRPCService,http://ems.eurostep.fi:8080/SABLE/services/SABLE.DAPI.THERM.RPC?wsdl,4,Bronze
139.5,85,23.2,95,83,89,91,19.0,40,ARTSPDF_Online_Collaboration,http://www.planetpdf.com/soapCollab/comments.asmx?WSDL,1,Platinum
221.11,43,0.7,43,73,89,75,2.55,10,MNOAccessService,http://mobilenavigation.siemensvdo.com/mnp/services/MNOAccess?wsdl,4,Bronze
1146.0,34,1.7,35,67,78,82,1054.64,12,InteropDef,http://www.soapclient.com/interop/sqldatainterop.wsdl,4,Bronze
173.0,86,13.2,95,73,78,84,3.0,7,FindIP,http://www.w3coder.com/ws/email/FindIP.asmx?wsdl,3,Silver
571.0,83,8.4,84,67,89,72,4.0,12,FSCWarrantyClaimManagement_WebServices_TranslationToolService,http://www.mmm-maintenance.com/test/TranslationToolRequest_V1_3_TEST_HTTP.wsdl,3,Silver
320.67,93,10.6,98,73,89,62,136.0,37,IT_x0040_Service_x0020_Webservices,http://www.itatservice.de/itatservice/itatservice5.asmx?WSDL,3,Silver
200.0,87,1.2,96,58,100,75,8.6,32,hmomentService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/hmoment.wsdl,3,Silver
133.67,92,6.9,97,73,78,84,7.67,10,GoogleSearchService,http://www.echo.eos.nasa.gov/documents/wsdl/extended-services/GoogleSearch.wsdl,3,Silver
439.0,86,16.5,95,58,100,80,2.0,5,Compound2,http://www.whitemesa.com/r3/compound2.wsdl,3,Silver
314.5,96,14.1,99,73,100,84,30.0,9,ServiceCategory,http://www.gosu.net/GosuWeb/Common/ServiceCategory.asmx?WSDL,1,Platinum
1614.67,63,3.7,64,73,89,75,5.0,57,GeoCode_Service,http://geocoder.us/dist/eg/clients/GeoCoderPHP.wsdl,4,Bronze
1428.0,99,7.9,98,73,100,84,1274.0,11,RetHeaderService,http://soapclient.com/interop/doclitHeaders.wsdl,3,Silver
192.5,86,8.6,86,73,78,84,3.5,10,geographyRequests,http://comcast.vehix.com/(A(lgihopy1xgEkAAAANjhhZTk5M2YtOTdiZi00NWFmLWJhNzMtZTFhNTcxMmRiOWVk0))/_webservices/geographyRequests.asmx?WSDL,3,Silver
116.5,56,7.0,57,73,100,80,1.75,60,LandmarkService,http://terraserver.homeadvisor.msn.com/LandmarkService.asmx?WSDL,3,Silver
166.6,51,5.8,51,73,78,84,13.4,65,interop,http://soap.fmui.de/interopb.wsdl,3,Silver
946.0,63,4.2,63,73,89,75,100.33,35,IDEC_GeoServeis,http://www.geoportal-idec.com/gestor/webservices/idec_ws.php?wsdl,4,Bronze
1226.67,63,1.9,64,83,89,91,869.0,41,Blast,http://twiki.mygrid.org.uk/twiki/pub/Mygrid/TempWSDL/Blast_search_noparam.wsdl,3,Silver
274.78,85,3.6,86,53,89,66,88.74,3,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_profiles.prophet?wsdl,4,Bronze
564.0,83,13.7,84,89,100,93,122.0,8,imageConvert,http://www.bigislandcolor.com/icserver.php?wsdl,1,Platinum
144.31,56,7.4,57,60,67,74,105.5,56,BCHService,http://bch.biodiv.org/Service/2.0/Service.asmx?wsdl,4,Bronze
517.67,63,6.3,63,67,78,82,9.34,11,ItestckvSOAPservice,http://soap.achchex.com/testexec/testckver.tss/wsdl/ItestckvSOAP,4,Bronze
234.0,87,1.1,95,67,100,82,14.0,7,racer,http://sws-challenge.org/shipper/v2/racer.wsdl,3,Silver
116.0,89,12.9,89,67,78,72,1.5,7,WSDLInteropTestRpcEncService,http://www.mssoapinterop.org/asmx/WSDL/WSDLInteropTestRpcEncService.wsdl,3,Silver
191.33,95,1.5,98,73,78,84,0.66,9,ExternalCAP,http://service.aconti.net/externalCAP.asmx?wsdl,3,Silver
194.6,90,1.9,97,58,100,75,5.4,41,bananaService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/banana.wsdl,2,Gold
143.0,99,16.6,100,73,78,84,42.0,94,ICD9Drug,http://www.webservicex.com/icd9drug.asmx?WSDL,1,Platinum
315.4,98,2.0,100,67,100,82,44.6,9,needleService,http://www.ebi.ac.uk/soaplab/emboss4/services/alignment_global.needle.derived?wsdl,2,Gold
187.75,64,8.1,65,73,78,75,63.0,86,Beheer,http://www.icstats.nl/webservices/beheer.asmx?wsdl,3,Silver
157.0,90,11.3,97,60,100,74,61.0,1,DNS,http://ws.strikeiron.com/relauto/iplookup?WSDL,3,Silver
140.8,90,5.6,91,60,89,69,13.4,62,wbs_publicservicesService,http://dsbs.sba.gov/dsbs/ws/wbs_publicservices.cfc?wsdl,3,Silver
393.25,78,7.5,78,67,89,72,62.75,11,FXWSService,http://www.newyorkfed.org/markets/fxrates/WebService/v1_0/FXWS.wsdl,4,Bronze
162.0,100,12.4,100,73,100,80,5.0,7,ServiceOverviewService,http://wortschatz.uni-leipzig.de/axis/services/ServiceOverview?wsdl,2,Gold
225.0,85,22.9,95,73,100,80,109.0,4,PetWebServices,http://www.proposion.com/n2n-petshop/WebService/PetWebServices.asmx?wsdl,2,Gold
1275.25,56,3.0,57,67,89,72,88.75,9,KpiReport,http://www.chiangmaipoc.net/webservice/kpireport.php?wsdl,4,Bronze
100.0,94,36.3,98,73,100,84,1.0,1,HelloWorld,http://www28.brinkster.com/krhtraining/HelloWorld.asmx?wsdl,1,Platinum
337.0,93,4.7,98,67,78,72,27.0,1,PathInfoBPService,http://140.115.51.161:8080/bpelengine/services/PathInfoBP?wsdl,4,Bronze
82.67,93,1.8,98,67,78,77,1.67,34,CPP_SCORING_REQUEST,http://soap.cpp.com/CppSoapRequests/CPPIncomingRequest.asmx?wsdl,3,Silver
96.0,83,21.0,84,73,100,80,3.0,3,Batch_Transfer,http://dev.arl.arizona.edu/batch.wsdl,2,Gold
874.75,56,3.4,57,73,89,75,102.0,34,IDEC_GeoServeis,http://www.geoportal-idec.net/gestor/webservices/idecCoordws.php?wsdl,4,Bronze
205.12,100,12.3,100,67,78,77,0.62,28,wsRegistriCertificati,http://bdrtest.izs.it/WsRegistriCertificatiAut/registricertificati.asmx?WSDL,2,Gold
219.0,97,21.9,99,80,100,87,23.0,5,checkVatService,http://europa.eu.int/comm/taxation_customs/vies/api/checkVatPort?wsdl,1,Platinum
90.0,85,31.1,95,60,89,79,1.0,89,interop2C,http://www.cs.fsu.edu/~engelen/interop2C.wsdl,1,Platinum
112.5,86,15.5,86,73,89,84,65.0,7,FpMLConversion,http://www.handcoded.com/FpMLConversion.asmx?WSDL,2,Gold
311.0,83,15.2,84,60,89,69,7.0,9,remoteQuery,http://www.boeingcapital.com/einvite/hongkong/reports/remotequery.cfc?wsdl,3,Silver
1462.0,83,9.9,84,83,89,91,3.0,8,VocabularyTermsService,http://dcregistry.natlib.govt.nz/axis/services/vocabularyTermsSummary?wsdl,2,Gold
111.0,96,5.4,99,58,89,80,2.75,8,UpdateService,http://www.msdomino.net/orders.nsf/order_update_doc?wsdl,3,Silver
539.0,95,3.6,98,60,100,79,42.0,85,EmailVerification,http://ws.strikeiron.com/emailverify_2_5?WSDL,1,Platinum
218.75,68,2.0,68,60,89,69,80.75,2,tipService,http://www.flash-mx.com/ws/tipoftheday/tip.cfc?wsdl,4,Bronze
896.67,63,4.8,63,83,89,91,505.67,40,Gtop,http://xml.nig.ac.jp/wsdl/Gtop.wsdl,3,Silver
300.48,85,2.9,86,53,89,66,90.57,9,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_profiles.prophecy?wsdl,4,Bronze
409.0,87,18.1,96,73,78,84,1.0,10,WSDLInteropTestListService,http://www.mssoapinterop.org/asmx/WSDL/WSDLInteropTestListService.wsdl,2,Gold
831.36,64,2.0,65,80,67,87,95.36,7,getOtherInformation,http://www.precisionreservations.com/PRWebServ/getOtherInformation.asmx?wsdl,4,Bronze
244.0,78,6.9,78,73,89,80,54.25,89,Catalog,http://www.briarpatchbasketry.com/Baskets/Tools/Catalog.asmx?wsdl,1,Platinum
166.63,99,9.6,100,67,100,82,33.55,58,HR-XML_x0020_Validation_x0020__x0028_2006-02_x0020_release_x0029_,http://testbed.hr-xml.org/validate200602.asmx?wsdl,1,Platinum
129.0,13,8.9,14,33,78,59,8.39,95,msd_soap_service,http://www.ebi.ac.uk/msd-srv/docs/api/msd_soap_service.wsdl,4,Bronze
311.8,91,1.8,97,67,100,82,44.6,11,tfscanService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_transcription.tfscan.derived?wsdl,3,Silver
281.39,61,6.1,61,67,78,72,59.06,88,Service1,http://sms.cellcom.co.il/SmsGate/SmsGate.asmx?WSDL,3,Silver
2326.29,64,1.9,64,73,78,80,7.93,7,StartService,http://www.live.com/startservice/startservice.asmx?wsdl,4,Bronze
313.6,92,11.7,97,58,100,75,9.0,39,polydotService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/polydot.wsdl,2,Gold
115.0,86,8.7,86,73,78,84,2.0,5,geographyRequests,http://comcast.vehix.com/_webServices/geographyRequests.asmx?WSDL,3,Silver
119.0,95,31.3,98,73,100,84,18.0,11,ConvertCSharp2VBService,http://www.kamalpatel.net/ConvertCSharp2VBService.asmx?wsdl,1,Platinum
451.0,64,2.3,64,60,100,79,287.33,31,NamespaceManager,http://rep.oio.dk/Infostructurebase/documantation/2004/09/29/namespacemanager.wsdl,4,Bronze
132.67,97,6.9,99,73,78,84,8.34,5,GoogleSearchService,http://angelika-fochler.gmxhome.de/PHP-Google/GoogleSearch.wsdl,3,Silver
206.4,86,15.5,95,58,100,75,5.6,33,polydotService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/polydot.wsdl,2,Gold
114.0,97,15.7,99,73,89,62,50.5,93,UserService,http://www.leadtools.net/Services/UserService/UserService.asmx?WSDL,1,Platinum
247.8,99,6.5,100,73,89,62,1.2,5,Service1,http://visualprog.cz/Database/service1.asmx?wsdl,3,Silver
118.33,91,11.1,97,73,78,84,7.0,3,GoogleSearchService,http://www-inf.int-evry.fr/cours/WebServices/TP_WS/Axis/TP_Google/GoogleSearch.wsdl,3,Silver
155.0,83,21.3,84,80,78,87,5.0,10,SearchCuroCustomerService,http://www.post.ch/EPPWS-web-services/wsdl/EPPWS.wsdl,2,Gold
157.5,94,3.0,98,67,78,72,1.0,42,RestrictedCheckTickets,http://www.micropaiement.com/RestrictedCheckTickets.asmx?wsdl,3,Silver
108.5,86,16.5,86,80,89,87,2.5,89,SQL_x0020_Formatter_x0020_Web_x0020_Service,http://www.gudusoft.com/sqlformatter.asmx?WSDL,1,Platinum
4740.76,93,0.8,98,67,78,82,23.14,7,wsReqSender,http://www.zhd.ru/WEBServices/WSRequests.asmx?WSDL,4,Bronze
176.0,83,15.0,84,73,89,84,18.0,57,NetToolsService,http://www.flash-db.com/services/ws/flashNetTools.wsdl,1,Platinum
348.1,67,2.3,68,73,89,80,74.4,94,Communication,http://zeta-software.de/Uploader/Communication.asmx?wsdl,2,Gold
220.6,90,1.3,96,73,100,84,9.2,37,btwistedService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/btwisted.wsdl,2,Gold
447.4,86,9.4,95,73,100,84,12.6,39,showseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/showseq.wsdl,1,Platinum
108.0,86,17.7,86,73,89,84,3.5,8,ProductActivation,http://www.itforsports.com/store/service/ProductActivation.asmx?WSDL,2,Gold
251.4,87,1.5,95,58,100,75,7.4,34,tcodeService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/tcode.wsdl,3,Silver
254.6,98,1.7,99,67,100,82,43.2,5,chipsService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_codon_usage.chips.derived?wsdl,2,Gold
116.75,56,4.9,57,73,89,80,2.0,37,AvvioAPI,http://www.avvio.com/xml/apiv1.wsdl,3,Silver
319.3,85,0.4,85,53,89,66,128.13,9,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/display.sixpack?wsdl,4,Bronze
2511.0,98,6.0,100,73,78,84,29.0,42,RSStoHTML,http://www.webservicex.net/RssToHTML.asmx?WSDL,3,Silver
302.33,53,6.0,54,67,89,72,12.03,12,GraypotService,http://graypot.dyndns.ws/axis/services/GraypotService?wsdl,4,Bronze
205.8,90,1.3,97,58,100,75,8.4,32,chargeService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/charge.wsdl,3,Silver
42.64,64,6.1,64,67,89,72,1.78,39,OD_CB,http://www.multispeak.org/interface/30j/25_OD_CB.asmx?WSDL,4,Bronze
